,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
37,2,0.124297733161718,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5507785017052912,0.16812911989639956,4
38,2,0.12364677410669125,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5119056267032461,0.6616600495256779,4
39,2,0.154577592165202,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5131600946603135,0.6540403298720494,4
40,2,0.1686816190431617,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6194317544920445,0.2891242564238821,4
41,2,0.049807844998879046,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.4775511426648396,0.6694704940001904,4
42,2,0.18705853919880142,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5047851931567401,0.4624093464239256,4
43,2,0.6278436617868812,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5807276723541339,0.16669861927038845,4
44,2,0.037443702404812755,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5653148100994843,0.406428458149774,4
45,2,0.14343787561074678,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5973449968097385,0.2992272879084664,4
46,2,0.08422008236901551,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5829860720756787,0.3344658654425956,4
47,2,0.05942236471421897,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5606886265752583,0.3595412206190428,4
48,2,0.28471327267298235,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5968312560606605,0.663401484463543,4
49,2,0.19823356483112392,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5702104306242944,0.4832899169247651,4
50,2,0.13305181823287335,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6029230135178765,0.27919067540880765,4
51,2,0.031872674846803506,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5656292092456542,0.20813601449830968,4
52,2,0.14403045258173208,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.619221846431096,0.36133691031848536,4
53,2,0.07741506143148985,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6275432873406867,0.2238742893841458,4
54,2,0.02201756436724805,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.4902764856445847,0.15820532266810272,4
55,2,0.06758667402861147,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5066216575696015,0.4216068962934013,4
56,2,0.1693593031155606,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5768127965603508,0.419233479875471,4
57,2,0.35241744751847415,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6465184302732109,0.3997602404468503,4
58,2,0.08810510655807186,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.562510328276958,0.21166798927968522,4
59,2,0.08328332178975917,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6346767305175679,0.17703896337313696,4
60,3,0.26138824111908565,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5225828588337577,0.7147082713603753,4
61,3,0.053613951785847214,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5939559802943567,0.3073099626819734,4
62,3,0.144217520244215,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5413992394964652,0.32011637196986487,4
63,3,0.1336544838564729,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5119200748089411,0.21031648340146827,4
64,3,0.27769344166366616,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5255821859921808,0.6000592735966468,4
65,3,0.29670005842077585,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6040296546690603,0.13548574958467513,4
66,3,0.17349753036990287,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.49822912513107304,0.309213912494644,4
67,3,0.1152555420462071,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5528337055011157,0.6447091847992285,4
68,3,0.08283088301431364,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5150115418570199,0.1425013083057902,4
69,3,0.1476260320747533,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5511427201101786,0.3186515000959125,4
70,3,0.2288310456918795,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5173301898735033,0.4146359873301597,4
71,3,0.15564132131402766,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5607773632847732,0.21333942627246058,4
72,3,0.2847069030856635,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5871567913172645,0.5768016337276246,4
73,3,0.33605943418035217,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5687801297391859,0.5648609346178987,4
74,3,0.29502883007153824,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.577651605999487,0.20910165504021283,4
75,3,0.22783974292294473,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5849957012248698,0.1557474059233237,4
76,3,0.11723742746276739,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5356479274708892,0.5264527396035458,4
77,3,0.25951800850796297,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5314017026806536,0.29020695366586446,4
78,3,0.10734457156424938,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5683190879976541,0.12273978014680527,4
79,3,0.15853723989268884,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5298957558920135,0.38589521689739215,4
80,3,0.13062264593960468,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5749237067497314,0.1413667443961206,4
81,3,0.32436890137518176,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5457429212283691,0.31442649500560393,4
82,3,0.21101737828862685,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5274358267267701,0.15296610739404715,4
83,3,0.4416981700943632,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5641183734370578,0.11208617611855615,4
84,3,0.16827599778123148,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5623049582561576,0.10742288892260757,4
85,3,0.1564389754535127,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6220524801989497,0.4139517977988828,4
86,3,0.1449452747802502,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5991812685261817,0.17149376833161567,4
87,3,0.1725224450851932,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6086926840338526,0.22363131295120003,4
88,3,0.0685362244743941,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5593207726366445,0.1290411708330119,4
