,n_gaps,fun,msg,x_mean,lowest_gap_ind,size
67,3,0.20166396617672264,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5405384128748952,0.3461776059895211,8
68,3,0.05365630491252036,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5886191523649705,0.13799311718792975,8
69,3,0.052671431412736704,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5543983215834961,0.3193726936490207,8
70,3,0.038808437247424034,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6183079129785067,0.24823225516084593,8
71,3,0.02986608919535981,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6022035036625449,0.1489602447480416,8
72,3,0.08421455091110318,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5790999388547861,0.42698932611462326,8
73,3,0.029599857615257564,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.47189759610755005,0.20463308425086124,8
74,3,0.03291550415230215,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.519841600275979,0.33913339441992685,8
75,3,0.047687346318334496,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5160031199489967,0.17474328172772513,8
76,3,0.06554330484242833,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5435213873066832,0.37710030271911055,8
77,3,0.049189073211238867,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5819509167379526,0.2095224683663786,8
78,3,0.03897723344624512,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6087957750651475,0.15247094787005055,8
79,3,0.03424625921949465,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5537986356452445,0.29038084982096224,8
80,3,0.02526957933011326,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5508273347013288,0.37895183294026014,8
81,3,0.011200451319756813,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5412099968599791,0.5054273047013242,8
82,3,0.039000017199234134,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5687121512879233,0.20512715120533073,8
83,3,0.03883248352320328,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5151651694724788,0.578326450744776,8
84,3,0.02221719869111885,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5447596081821399,0.26779991434736994,8
85,3,0.14698735020143497,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5778010745939797,0.3421916473420599,8
86,3,0.027443853243912342,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.5143706664043967,0.37359821196128884,8
87,3,0.05770088362398886,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.6143340839080094,0.1252867152790434,8
