,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
37,3,0.24778320030071824,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02116231305487748,0.4011760889822519,4
38,3,0.2816946382843987,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.00532885666472982,0.16551434615770894,4
39,3,0.11686997979894183,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.002027486741751572,0.36359322802522975,4
40,3,0.09495655564784501,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03218665893737782,0.41941670846851387,4
41,3,0.3627196965710034,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.014983928438702776,0.5196538882025731,4
42,3,0.17950033117647465,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.01014865918767549,0.31079501129327103,4
43,3,0.07565720431092603,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.003166601097255306,0.1480039912168806,4
44,3,0.2911965077213929,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04516271467697952,0.14181412286771586,4
45,3,0.294790595672378,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.046003138574397306,0.5675918464806723,4
46,3,0.021402228197236983,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.030029668907404217,0.3649237827587938,4
47,3,0.297851911987355,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.07402482510865649,0.1943141919906294,4
48,3,0.1241177356308026,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0029642895553316784,0.25513012921113976,4
49,3,0.0980209718446265,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03801404459315971,0.3505188709412306,4
50,5,0.4052527167872443,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.007553375865611889,0.38749001895863844,4
51,5,0.24200874443057785,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.029281582135598394,0.40423973066554075,4
52,5,0.2618219372982116,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.011941342952348055,0.229761442965388,4
53,5,0.2434646387696299,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.027851388954778455,0.11719307033504381,4
54,5,0.28456848180511074,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.01976441668893736,0.1974325725374195,4
55,5,0.21978164186430674,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.012384503136545266,0.26232603162017964,4
56,5,0.3067160994669589,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.036273926183524985,0.18654057851865097,4
57,5,0.39301966789760484,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.05641662934489711,0.5419097063368453,4
58,5,0.33957269196359335,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03328978008356476,0.14624351453077492,4
59,5,0.18162903256533225,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.022392907651728633,0.10888869732091173,4
60,5,0.16624470687744336,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01227801093622849,0.36784399077620267,4
61,5,0.14401675569206474,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.028085259323399447,0.11838870346583948,4
62,5,0.27016938235257904,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.056068784474855526,0.1585163952641594,4
63,5,0.16318762818863977,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.018936253867277597,0.11162143606462704,4
64,5,0.43993264277590993,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.014371471460726593,0.29249587615896067,4
65,5,0.20912423732842803,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.006773071736602798,0.1271740742006153,4
66,5,0.32470012088166245,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.05315468060279982,0.24117279716433188,4
67,5,0.2651990559397757,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.016689985825252163,0.29413697003038164,4
68,5,0.16117899975179872,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03289378535516441,0.17002910899575668,4
69,5,0.07874509634165336,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03522792291520149,0.40702516698166524,4
70,5,0.16589219731280774,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.006355403493961687,0.42366182684595766,4
71,5,0.25081941177859046,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.011695874090012603,0.22438760600873853,4
72,5,0.32244752393489257,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.020676292780764438,0.20807759043395724,4
73,5,0.2842265504016775,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03880414395746046,0.10981522096876191,4
74,5,0.176094284357362,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.037123863112705546,0.31830490191455574,4
75,7,0.26184541693515684,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.005260305586675784,0.3228813256740035,4
76,7,0.274017949025982,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03134441998465132,0.12627464745264821,4
77,7,0.4159218135990463,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.01934221991336238,0.23117296472805446,4
78,7,0.29603413706291776,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03475012914093922,0.16474483241831733,4
79,7,0.18177968255239493,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.011760517990666464,0.16542139248380067,4
80,7,0.411501008868766,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03943941546328866,0.12849652841615056,4
81,7,0.28383409283901573,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02485307068529441,0.10807621787636955,4
82,7,0.4955307572997709,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.027749366819394217,0.2728185848247634,4
83,7,0.24883876234073737,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02591740044626878,0.3390290862332518,4
84,7,0.3601774027102866,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.07121378341143303,0.1246972350674624,4
85,7,0.14215853904288095,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.06717468615744637,0.1390990518860411,4
86,7,0.3838291602258535,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04297604568213975,0.11739015187245024,4
87,7,0.3225691390049899,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.05532204729820167,0.2902958710164997,4
88,7,0.49196722521170766,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03616066201548962,0.15385395871308455,4
89,7,0.30451211221096247,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.005602127871202622,0.3016893340034912,4
90,7,0.2399351765046209,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03544394727760625,0.2774931040278575,4
91,7,0.33733639170589286,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.02794963078424062,0.19442540484144236,4
92,7,0.24070031944072517,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.020996078463565104,0.13989506274606722,4
93,7,0.45732465438404896,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.05733768600353761,0.11359219923382052,4
