,n_gaps,fun,msg,min_gap,lowest_gap_ind,size,kmean
33,1,0.08614258337717613,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.007894621360900356,0.7313235241801762,4,0.48060573187693434
34,1,0.10597383256720316,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.024448770450081758,0.7632680830106356,4,0.6261693786912653
35,1,0.04758089145291637,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.1697343134585596,0.21949983684562593,4,0.7090497029235049
36,1,0.08351841418693794,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.033002848736506496,0.19701371743108728,4,0.7001543434105745
37,1,0.022429606107608666,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.20381657933148367,0.32473523181571884,4,0.5858756918596729
38,1,0.16742778210511272,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.19399833069684536,0.6265892108983016,4,0.5546041023369153
39,1,0.02794991898321095,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.012407425670376337,0.36611780854292175,4,0.5321997816515007
40,1,0.0721223827246743,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.15716742398961736,0.2026212400140925,4,0.6594685502628945
41,1,0.04700075624425863,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.006403249570464675,0.5456100611160685,4,0.5689648529686239
42,1,0.03377103261624057,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.20977809865832842,0.5668763344275068,4,0.5799517466232681
43,1,0.10267634756895631,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.23289804926888436,0.6215150924087574,4,0.565840177606506
44,1,0.026605722631031687,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.19179101034603296,0.40555269967968954,4,0.6319096386642095
45,1,0.04211791686951885,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.2685084082152853,0.5682911587499752,4,0.5290005367371265
46,1,0.047653398890468913,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.2752972312931661,0.6850619499808165,4,0.49235252021366166
47,1,0.06060451894775024,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.30415055873635644,0.6125611434887133,4,0.569523813847011
48,1,0.10926004936901665,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.010193183291522967,0.24541672186091468,4,0.6512126891388437
49,1,0.012776072562293196,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.3785752176509394,0.7902997073055779,4,0.4597987379488025
50,2,0.362259031772859,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07189679390505366,0.8689567546597522,4,0.4990491002458555
51,2,0.09548948796332335,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.1280892124603299,0.39282346893300524,4,0.5444354042825408
52,2,0.10804886363998079,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.1580558510982022,0.5302952307571127,4,0.5685048998585138
53,2,0.14150701989134978,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08066124821883669,0.35791116818620694,4,0.5059832375482646
54,2,0.36985693160116373,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08645548302486072,0.7978782421683807,4,0.4884963345453855
55,2,0.10949734741303119,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.049112271164524546,0.18428415127863307,4,0.6165105825706072
56,2,0.06186943487219429,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.11379058702447065,0.23146905055046363,4,0.5400650682833074
57,2,0.13355295481736265,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.028637445210792478,0.12067714129706904,4,0.6804987781060693
58,2,0.09620740394985548,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09420930364755842,0.18692186705525451,4,0.597206189847035
59,2,0.2980237091932225,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06580077339150336,0.7698196224548531,4,0.5293589131377455
60,2,0.11684710987425724,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.03555442832689748,0.1048613626233803,4,0.5920129486577417
61,2,0.03395523147703619,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.030360099476629987,0.10965628588704242,4,0.5495844473172683
62,2,0.09975451006561728,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.050923699656122534,0.29571130497521136,4,0.5937155602989763
63,2,0.1260780466751318,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.048051818402827684,0.26655513645540624,4,0.6403643135765367
64,2,0.06482158708906431,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.18713285289513992,0.5793137298305772,4,0.5458927403907433
65,2,0.2035449871517287,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10627144162147784,0.837813072283102,4,0.45942515889156077
66,2,0.12150788543049225,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03321334717400393,0.6908112501854078,4,0.5110494128636337
67,2,0.24582256121125587,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.11221033072920528,0.5919302116992309,4,0.563572168225979
68,2,0.027667222652269532,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.1707229363709981,0.31863009234265827,4,0.5352973295054554
69,2,0.08939603644067662,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09817904114248366,0.44651058364998775,4,0.5533163206678355
70,2,0.1216385073161042,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.024265038678315975,0.16792024867848776,4,0.5726301470087195
71,2,0.09503443589181343,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.11765344638125197,0.4270443151077826,4,0.5944956471493845
72,2,0.4194486725375789,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.058955977110797475,0.8107647729821413,4,0.6065366880237955
73,2,0.19912486217796665,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05328672008477642,0.1384497663963404,4,0.6201087752945836
74,2,0.15596889730433577,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.060861381052123464,0.2737354068600121,4,0.6281987903500968
75,2,0.1429969809266721,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07028000943823387,0.42730565044797064,4,0.5896139043344257
76,2,0.10290792611890681,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.12948411316047537,0.6558589783872716,4,0.5220456744245846
77,2,0.08065119120820319,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.015891011753511153,0.34628227643029763,4,0.6336470567855631
78,2,0.05131015012299857,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.015610973827939745,0.284823919855661,4,0.5211899767138821
79,2,0.09169668802144981,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07171135399408879,0.21031520475059998,4,0.5487317834497447
80,2,0.14750174370926236,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.009270429115957768,0.20196298235802887,4,0.5985934581090685
81,2,0.07986780471752317,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06718044066089512,0.38489762485222734,4,0.5783799556038312
82,2,0.06311648722609497,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.12081261275491673,0.40880295148404766,4,0.5789898016685019
83,2,0.138527308413317,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0009186399370519904,0.2060664293913429,4,0.5310632454508611
84,2,0.05298257148200164,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.13407215250381865,0.5882281704668622,4,0.5301951345314454
85,2,0.06118031458189013,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.2006363474679287,0.7428415250174084,4,0.47345720816048137
86,2,0.4370274232664947,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.021379443642261187,0.3991771592740314,4,0.5859256907941596
87,2,0.16694770718395918,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03501108121493157,0.10644586728385255,4,0.6664642870440608
88,2,0.2879925231399596,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.04820422846294514,0.11765018871068299,4,0.5438843507167027
89,2,0.062337334615675775,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06267615730873966,0.11797392190395534,4,0.6408375607930988
90,2,0.4382822006112932,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.18076355456759474,0.8371275677930994,4,0.39644733416729944
91,2,0.08251592666480109,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09932172904404668,0.27044279042761343,4,0.6109532207644482
92,2,0.14057140211824007,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01212363205109479,0.12259987391385332,4,0.5372912526942458
93,2,0.09009407239231307,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10126540717046062,0.48065545191724646,4,0.5645996247764931
94,2,0.034895861690445146,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.035018433098886415,0.15301854445636254,4,0.6591936244819775
95,2,0.09055769760913418,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0005892798581077496,0.3161610932277069,4,0.46756709092762777
96,2,0.05302911543708402,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.16129832061740934,0.420907363948681,4,0.5597938297387756
97,2,0.06515567337344723,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.04316920742396568,0.1826773281635691,4,0.6305673074360353
98,2,0.13702813987387819,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06146235538031286,0.3400736642821983,4,0.5935195253845236
99,2,0.10097236777494373,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.044916331106793494,0.22127150785208852,4,0.6218468405604717
100,3,0.2713432939378634,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.030304826801156093,0.15849635327425116,4,0.563247133809817
101,3,0.479419220789324,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.038333432450478266,0.16784041888205892,4,0.6228066691857703
102,3,0.16951976148213474,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.040573204994583056,0.27428610521239605,4,0.5286870826174209
103,3,0.3429917508695272,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.013877648250026131,0.1408300942136486,4,0.5461638001686717
104,3,0.17141287196149632,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0033318006757209195,0.12223561823449264,4,0.6076573709037539
105,3,0.20729844911957004,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06581688638620387,0.38543981672794825,4,0.5644864615442513
106,3,0.19002224394641812,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.13794637093590612,0.5993220801573552,4,0.5231737492215861
107,3,0.3113221545104918,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.018869283272344717,0.7042041461377754,4,0.4347186610375508
108,3,0.24127034249899149,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02763790580267822,0.167017329006024,4,0.534252851706743
109,3,0.09251386129010576,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08699985335327665,0.20884691464993674,4,0.5385870821047277
110,3,0.13849210493099398,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0261556192018626,0.43010183528069523,4,0.5902354670553536
111,3,0.17465244156850887,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.031119990549351217,0.19299974890464605,4,0.49987569751532973
112,3,0.05355580531414602,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.04124264584265025,0.23278231815235229,4,0.5954165417258572
113,3,0.14387636588402505,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0668581298310863,0.2062560922828296,4,0.6636456153765625
114,3,0.1327182691643353,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08142503225317643,0.32797781363889855,4,0.5842012847420369
115,3,0.1269599503867845,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08170762476185156,0.187688177441306,4,0.5731903514661341
116,3,0.33114039440055637,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09090105863647746,0.19141689027136088,4,0.5758864204535245
117,3,0.10806969570336224,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.008587409196244677,0.11830340278089696,4,0.5550234303628551
118,3,0.24614418509372207,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.026028756987246604,0.521993527296138,4,0.5294271657941083
119,3,0.25151154072661575,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.050015431732016724,0.2225297005013423,4,0.551159518262376
120,3,0.09050472795968541,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.024169657211728368,0.26461223739354783,4,0.5535666018674829
121,3,0.12547698475762295,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05109642886646448,0.28993876304431265,4,0.5984287697690593
122,3,0.10771245373772852,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08147467945653109,0.3417705847886482,4,0.5382740519709089
123,3,0.2716813015063306,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.009407326175152941,0.22609105319587341,4,0.5758393035780738
124,3,0.20045205907766248,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.04584860720492667,0.17400175678797353,4,0.5549902047477412
125,3,0.06523926891942528,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.008526968605798046,0.11177705276356953,4,0.5801758127347162
126,3,0.08900642540489241,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0005022022580781771,0.19561527774639337,4,0.5508450605577976
127,3,0.06610052556545108,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10347430928105128,0.41269415117136643,4,0.535136241413246
128,3,0.12509003770970198,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.1159381563463251,0.7134929780668443,4,0.5301074830741636
129,3,0.1574325790431296,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02477577825851751,0.24133063349527353,4,0.6146461015663561
130,3,0.11244098605734161,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06983533125552799,0.3778887369938374,4,0.518552001142632
131,3,0.17337466517350117,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.018301267102938334,0.3290992334747088,4,0.6258914673969221
132,3,0.21813408448167151,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0033597363253241586,0.3617945178369799,4,0.5750988667267174
133,3,0.09608009655508787,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07544667865637089,0.3531340669924592,4,0.569828252702412
134,3,0.13878180508962165,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.02407243950113036,0.20407419162015455,4,0.6235991559483982
135,3,0.15807583987120763,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09531581235259157,0.3576122042802806,4,0.5746178466497213
136,3,0.162589633600311,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05821546766611152,0.2475358483248994,4,0.5680255214715652
137,3,0.3119473214377753,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.010485702583789669,0.46983382582331956,4,0.5745169818237389
138,3,0.14048083661706653,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01770349657063952,0.171013537459143,4,0.5914554949092434
139,3,0.07321151160215206,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0008149077831538509,0.550023504753615,4,0.563496206084657
140,3,0.18746668938959513,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08045752428036934,0.33981897667743977,4,0.5481436655877295
141,3,0.14163608670604425,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0058997193478474985,0.26293047724251073,4,0.5995718473860796
142,3,0.19127617812237982,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08442981373076253,0.26217189811969965,4,0.5211896376436033
143,3,0.08240344217176186,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06215546210256695,0.16331359759175285,4,0.5955581075434438
144,3,0.06363709937281968,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.022284852614616435,0.32570791514001474,4,0.5910509150511646
145,3,0.15398651807554828,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.014679609890279277,0.5393962189027918,4,0.5987672651157262
146,3,0.24761612764148974,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.029695284046842962,0.2033888132872381,4,0.6063013474026263
147,3,0.1547941488612867,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0003654952892718777,0.19772198668913196,4,0.5290870852261197
148,3,0.22135725797675454,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.019258084875992232,0.3833488094537285,4,0.5200230099962594
149,3,0.2851022593756809,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08435538202088688,0.4190825338741647,4,0.546072719105206
150,4,0.13749781281993248,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0036723197214661996,0.210775829217756,4,0.5798752893961671
151,4,0.31219509601015816,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.004102914572600813,0.19787601442256364,4,0.5811836793348276
152,4,0.21823356943383493,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.049765443583365765,0.260236955041931,4,0.5402879583966498
153,4,0.1444533690753268,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05038741799230029,0.2764492755120552,4,0.6277984444365075
154,4,0.09128423293159865,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.13288664079476997,0.41469465959662166,4,0.5222392367427581
155,4,0.3385019458669377,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.014916053777871197,0.6292734496303762,4,0.5602305376371252
156,4,0.19148434993762897,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07152980895164385,0.32187364237765126,4,0.5838210625858292
157,4,0.1528594908433628,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07239306552002867,0.3800537034301462,4,0.5879465953183741
158,4,0.12193074916330485,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.022895044820161914,0.24460853417748654,4,0.5394216759949414
159,4,0.22131069848952659,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.015091348709995511,0.25566781503226355,4,0.5493533445959534
160,4,0.14617473883158352,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.0027184391116850115,0.2671707948210461,4,0.5367401426194803
161,4,0.10916522834450923,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.03673157338153221,0.28707317155282264,4,0.5721359980272454
162,4,0.10202035121820868,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07097000491851735,0.24093592719719048,4,0.5342925287790831
163,4,0.11197920366743999,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.053866613249630935,0.20415711251144295,4,0.5592181622001812
164,4,0.05995380611372046,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.07134144856408176,0.19072408754523995,4,0.55580701693918
165,4,0.21073534126349427,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05606897359873286,0.17727407650785765,4,0.561482772011625
166,4,0.21150670216115108,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.004193624011725516,0.16337753553895606,4,0.5720330364890507
