,n_gaps,fun,msg,min_gap,lowest_gap_ind,size
74,3,0.07870825155740645,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.11501236377039858,0.35168204237696155,6
75,3,0.03779709610965085,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.09714015760441108,0.3356602734738786,6
76,3,0.32676199829683417,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.06054638226339748,0.20746315230073967,6
77,3,0.05400248504830588,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.006066622642112107,0.11151926728638283,6
78,3,0.0547536740638119,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.018359536808857047,0.20911889190761537,6
79,3,0.07323875961427156,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10255437335899786,0.2594004347582087,6
80,3,0.055580733850826826,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.030504600544388194,0.1922408367196362,6
81,3,0.027379783506188905,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10617571100989842,0.27147463468464805,6
82,3,0.0682987969827442,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.11626214786351974,0.24533220100554243,6
83,3,0.06367952502362297,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.017121430414144267,0.2610147939247708,6
84,3,0.0765511473285758,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.030423329639471253,0.20099325618272337,6
85,3,0.02294928925172221,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.006195673790431178,0.2560033370114455,6
86,3,0.08079238467153961,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.10988045960032788,0.26316655878661727,6
87,3,0.06562635412124428,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.005346950653203564,0.10042951834798908,6
88,3,0.04088582810600203,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.006496760480552921,0.3135227348738764,6
89,3,0.04542006897367699,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.15474537706188207,0.28202670930514717,6
90,4,0.04697065598385528,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.12995802992110028,0.23943947032693647,6
91,4,0.0808061819348935,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.000949398431651316,0.23694185113950042,6
92,4,0.08262179739117481,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.08595431959314603,0.2216203980602982,6
93,4,0.16513792262455337,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0362363602545166,0.12142738101490212,6
94,4,0.13362435362088107,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.012118900091637852,0.12149149262824199,6
95,4,0.08646002266723052,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.0017556406734580143,0.19847223647406445,6
96,4,0.10418412681558817,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.01426198073807261,0.17522297381471114,6
97,4,0.16173393881086368,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.05501020057415196,0.4380138848594467,6
98,4,0.25389185614193566,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',-0.003403612973817083,0.24552285479308136,6
99,4,0.09426627754599094,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.014017907749598768,0.1315400882124661,6
100,4,0.16899254141512063,b'CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH',0.030426357606889165,0.19183408359299375,6
