0.0020141666,2.5150254e-07,0.9560555
0.0060348256,8.8153765e-10,0.33460243
0.010922263,6.3333027e-11,0.33123575
0.013292361,1.9246512e-09,0.37623409
0.048008264,1.5105023e-08,0.8573835
0.097943636,2.4380267e-07,0.99648086
1105.9199,1.0871614e-10,0.13784918
1114.1183,1.1270713e-10,0.13790337
1832.8546,1.8216348e-10,0.1757738
2347.7009,3.7232621e-10,0.17151225
2846.3881,5.2391052e-10,0.19662957
3811.2192,1.6717219e-09,0.21974764
4003.9681,1.7748328e-10,0.23056966
4443.9869,8.5699882e-10,0.22149427
4484.577,1.7844317e-09,0.22120089
6553.5453,2.931563e-09,0.25958166
6687.7479,1.5276668e-09,0.26863072
6784.7213,2.9739389e-09,0.26398677
6871.441,2.790232e-09,0.25724691
7161.2632,2.0485598e-07,0.99819413
7183.9136,1.6349821e-09,0.26501924
7204.266,1.271451e-07,0.99940782
8591.8098,2.0779612e-07,0.99986949
8839.2014,4.0453994e-09,0.28369335
8861.4701,4.4072844e-07,0.99956344
9349.1412,3.1905954e-09,0.28089492
9721.3108,3.5737118e-09,0.28551602
9780.6669,9.5837408e-07,0.99948076
10015.762,2.0953543e-07,0.99974593
10070.049,1.415445e-06,0.99920578
10098.046,3.1571877e-08,0.37787846
10100.338,2.5497181e-06,0.95245536
10188.488,3.2946093e-09,0.30578033
10203.386,1.6551595e-06,0.99685568
10449.427,8.9917579e-07,0.98703512
10467.213,2.0380149e-09,0.31472152
10505.874,3.9077914e-07,0.99932286
10585.011,5.0424868e-07,0.99980923
10675.678,4.7635645e-07,0.99976634
10756.999,1.4647128e-06,0.99977759
10865.813,7.1902458e-07,0.99975477
10889.377,5.5012052e-07,0.99968887
10963.778,4.5758987e-07,0.99978508
11024.804,2.4822401e-07,0.99969471
11608.009,2.9675318e-07,0.99965715
11647.556,2.849933e-07,0.99974575
11732.5,2.1692348e-09,0.30540037
11878.881,7.9616257e-07,0.99946681
11969.235,1.2210249e-08,0.29913097
12056.326,9.5915311e-07,0.9995031
12197.725,2.1350993e-07,0.9997078
12315.344,4.4387732e-09,0.29433984
12374.832,5.5873743e-07,0.99893419
12399.689,3.1084418e-07,0.9993053
12480.08,2.927901e-07,0.99955897
12541.172,6.6124851e-09,0.30593422
12565.415,6.4093247e-07,0.99950059
12716.341,3.8717153e-07,0.99947445
12768.935,8.991488e-07,0.99951284
12824.074,3.4325525e-07,0.99973122
12901.355,2.5680391e-07,0.99971436
13036.687,3.2564928e-07,0.99970048
13205.843,2.8642799e-07,0.99968104
13451.725,4.8394109e-07,0.99955258
13580.179,4.5617532e-09,0.28556044
13663.94,3.9671297e-09,0.29077695
14160.529,5.2400046e-10,0.28642682
14577.012,5.7581386e-09,0.28966151
14745.71,1.4003556e-07,0.99941905
14823.189,1.1269067e-06,0.9985937
14933.985,2.9762535e-09,0.28675528
15047.579,6.49923e-09,0.28529419
15220.654,3.9699959e-09,0.29580974
15335.987,8.5624475e-09,0.29263554
15530.079,3.8189297e-07,0.99913574
