0.0053096867,3.162431e-11,0.10184467
0.023205139,1.4169348e-07,0.75269126
0.028089456,5.5874529e-08,0.66462281
0.06687002,2.6997605e-08,0.70089697
0.093037452,3.9523929e-07,0.9276403
1151.1908,1.4846961e-10,0.13750338
1151.8008,1.3150418e-10,0.13697572
1926.9414,3.3020145e-10,0.17587973
2352.8499,4.3353189e-10,0.16837931
3029.3367,8.3310544e-10,0.19964899
4114.1477,9.5618234e-10,0.22216661
4119.6779,1.4541082e-09,0.22536662
4581.8346,1.5837182e-09,0.22033133
4584.1325,1.4412611e-09,0.22261214
6991.9665,2.9487994e-09,0.2645605
6995.3181,2.3892779e-09,0.2666007
7070.2918,3.4310117e-09,0.25809771
7073.2607,3.0813712e-09,0.25343686
7195.4367,2.9682961e-09,0.25789266
7669.5547,1.6258449e-07,0.99993634
7694.5738,2.4897305e-07,0.99993557
9064.8733,1.7657549e-07,0.99373061
9065.857,4.0173765e-07,0.99879454
9076.3006,5.1548549e-09,0.294497
9717.3169,5.2078742e-09,0.2815981
10224.364,5.6903945e-09,0.28475987
10326.688,2.7557723e-07,0.99980817
10345.959,3.1581749e-07,0.99933325
10423.823,3.7062493e-07,0.99967217
10481.187,6.1963197e-07,0.99967219
10583.608,4.9184033e-09,0.30766442
10602.326,2.2461289e-07,0.99101204
10680.432,4.5726317e-07,0.99965631
10703.232,3.9176496e-07,0.99955372
10823.01,4.5992295e-09,0.31939117
10826.595,2.0336281e-07,0.95801745
10839.264,7.2070086e-09,0.30816293
10937.907,2.7635051e-07,0.99954189
10964.906,3.5006158e-07,0.99973825
10970.496,3.0636127e-07,0.99956299
11014.694,1.8913985e-07,0.99975042
11066.796,5.021494e-07,0.99970959
11108.151,2.9881969e-07,0.99966457
11160.848,2.0497081e-07,0.99973802
11203.174,2.8328934e-07,0.99971395
11255.274,5.4333369e-07,0.99971549
11418.061,3.1226719e-07,0.9997015
11451.892,5.5799992e-07,0.99967543
11606.878,2.5784863e-07,0.99969032
11632.682,2.3168123e-07,0.99972723
11683.355,3.344833e-07,0.99973716
11725.758,5.3292501e-07,0.99970894
11744.202,2.0659516e-07,0.9996967
11796.719,3.7195197e-07,0.99971028
11881.311,3.4630852e-07,0.99962194
11893.646,4.4410405e-07,0.9996731
11940.696,2.1483668e-07,0.99972756
12005.026,3.0967925e-07,0.99964106
12066.466,5.0590582e-07,0.99971461
12388.724,5.1027766e-09,0.29246122
12406.94,9.1145071e-09,0.29202236
13011.275,7.3304993e-09,0.29650807
13019.873,7.5052628e-09,0.29503495
14428.073,4.4018025e-09,0.28153679
14440.779,3.40802e-09,0.28464034
14640.232,6.2232047e-07,0.99906101
14667.545,1.4686032e-07,0.97818112
14694.187,5.1157301e-09,0.30136709
15395.402,5.2850203e-09,0.27911277
15405.308,6.3891275e-09,0.27750209
15710.907,5.1549783e-07,0.99934153
15755.829,2.8685402e-07,0.99757187
15865.049,6.0811972e-09,0.26040788
15968.272,5.3130788e-09,0.27969918
15972.912,8.142328e-09,0.28529386
16078.933,2.6026367e-07,0.99889543
16281.894,4.8176722e-07,0.99905884
16300.54,4.2527012e-07,0.99941343
16450.275,5.7113269e-07,0.99941428
16496.483,1.3630552e-07,0.99954602
16571.13,4.2499395e-07,0.99938373
16582.172,4.6708849e-07,0.99950039
16657.383,6.9166246e-07,0.99951794
16682.16,4.0388459e-07,0.99948691
16712.23,4.7291023e-07,0.9995763
16717.733,4.1410605e-07,0.99950432
16725.483,4.0635859e-07,0.99952042
16780.849,3.5091824e-07,0.99948463
16802.317,3.6996199e-07,0.9993395
16820.582,7.0083542e-07,0.99951804
16843.41,3.2909957e-07,0.99944574
16854.979,4.9912446e-07,0.99954397
16915.149,6.946008e-07,0.99952114
16926.431,7.0930978e-08,0.99940484
16955.067,5.7329195e-07,0.9994181
16961.836,2.6313646e-07,0.9992983
16986.848,4.060621e-07,0.99953182
17056.548,8.0059834e-07,0.99764551
17077.852,6.783645e-07,0.99952045
17122.244,2.6969406e-07,0.99601443
17157.744,1.0798445e-06,0.99956758
17168.05,2.0722918e-07,0.99958455
17205.982,6.387249e-07,0.99810791
17217.788,5.9322937e-07,0.99581273
17249.087,8.2745407e-07,0.97334039
17263.926,8.3973371e-07,0.92975672
17266.303,4.0264317e-07,0.95732397
17270.291,9.6977118e-08,0.54921262
17286.367,3.4723223e-07,0.83443557
17300.294,3.2431944e-07,0.99614522
17313.896,5.9397033e-07,0.9961428
17325.392,5.8946429e-07,0.99918394
17334.814,3.6026627e-07,0.99928915
17361.081,3.4982623e-07,0.99776389
17370.897,9.8710949e-07,0.99953901
17384.031,6.808036e-07,0.9995235
17392.365,9.3732863e-07,0.99943985
17411.214,3.6712861e-07,0.99934257
17422.665,1.2314741e-06,0.9993016
17432.919,1.4795713e-06,0.99953859
17437.316,7.8906936e-07,0.99854007
17461.212,5.7317939e-07,0.99918762
17464.8,6.80759e-07,0.99955645
17477.008,5.2543105e-07,0.99912363
17491.473,7.9102317e-07,0.9992849
17499.15,1.1988911e-06,0.99892211
17556.062,1.5859794e-06,0.99961424
17665.454,1.7243467e-06,0.99957733
17796.096,3.5784871e-09,0.24277759
19568.331,4.6831823e-07,0.99954487
19592.128,6.2830876e-07,0.99954129
20131.678,3.1071416e-07,0.99954119
20327.353,2.1642595e-07,0.99949998
20360.08,2.3664901e-07,0.99949693
20734.599,3.1254013e-07,0.9995038
20883.367,2.6336413e-07,0.99945754
21008.858,1.3463639e-07,0.99944999
21792.338,8.691408e-08,0.67041913
22089.956,3.555934e-07,0.99947254
22542.626,1.1867608e-07,0.66036204
22565.461,3.5914048e-08,0.66616438
22906.535,2.4308186e-07,0.99741505
22935.436,6.7055412e-07,0.99279669
22942.38,1.7655027e-07,0.71443613
23112.453,2.137582e-07,0.67048336
23166.892,1.2909049e-07,0.67651701
23270.971,1.3864599e-07,0.67420796
23432.824,3.7537721e-07,0.99945832
23490.576,4.6214118e-07,0.99938457
24339.088,6.6189891e-07,0.75860067
24417.038,2.9600807e-07,0.76079132
24450.13,3.6496393e-07,0.70171634
24479.783,1.7675007e-07,0.71079513
24747.409,2.8808084e-07,0.911644
24755.9,2.7111534e-07,0.86202669
24847.336,3.6405937e-07,0.99843345
24875.896,4.7462583e-07,0.99902637
25081.26,3.018004e-07,0.70292055
25110.755,2.2035996e-07,0.68944576
25604.126,3.0290825e-07,0.68778364
25702.347,1.502607e-07,0.68809671
25908.763,6.5725047e-07,0.83562882
26017.462,2.7992222e-07,0.75286414
26189.607,8.2083165e-07,0.85315283
26238.7,6.6835546e-07,0.95677989
26244.46,5.2035813e-07,0.95992649
26257.744,6.3807365e-07,0.95926566
26299.82,1.8256383e-06,0.84835717
26494.355,6.1938226e-07,0.99853654
26503.76,1.0050861e-06,0.91662792
26537.125,7.7106169e-07,0.91015924
26559.601,7.1847736e-07,0.90750327
26619.447,1.1044365e-06,0.90842214
26646.855,9.2398309e-07,0.86456173
26697.255,1.0947194e-06,0.88377104
26739.737,1.0860628e-06,0.83210736
26822.252,8.9246239e-07,0.89708843
26842.593,1.5308483e-06,0.90797313
26850.218,9.1534883e-07,0.89320759
26905.667,9.5596138e-07,0.90138818
26942.954,5.842087e-07,0.90978435
26983.489,7.9208382e-07,0.90068508
27062.299,8.217549e-07,0.91422944
27110.563,1.0059578e-06,0.92360208
27300.149,1.0280846e-06,0.906918
27333.104,7.5400495e-07,0.88671769
27419.051,1.1473908e-06,0.89958893
27487.221,5.3790343e-07,0.88515281
27495.964,7.1007973e-07,0.88475566
27535.658,7.4821474e-07,0.85762275
27540.258,3.5739251e-07,0.99591055
27566.049,6.0055494e-07,0.84594873
27585.053,2.9324716e-07,0.99761601
27632.995,6.598838e-07,0.85889568
27730.715,6.041693e-07,0.87174175
27737.5,3.6119937e-07,0.99459996
27790.008,3.8689488e-07,0.99604454
27815.649,6.532624e-07,0.87933605
27912.078,5.3470263e-07,0.82833121
27938.667,4.0341544e-07,0.99222993
27957.191,7.7951248e-07,0.89279425
28046.714,5.31039e-07,0.86142003
28125.871,5.2715438e-07,0.82372267
28168.242,6.2488345e-07,0.86911077
28220.143,3.8551034e-07,0.99704957
28280.99,3.84993e-07,0.81508874
28373.418,2.4015351e-07,0.72319152
28582.28,7.9829909e-07,0.88954182
28607.217,7.2877172e-07,0.84425986
28672.911,7.0632506e-07,0.8619517
28730.479,4.5698372e-07,0.83978497
28760.179,2.4959724e-07,0.82344986
28810.274,3.6564925e-07,0.74185486
28881.895,1.9110936e-07,0.7869472
29122.775,8.3586278e-07,0.8616887
29197.727,1.0121186e-06,0.87690469
29280.656,1.1371527e-06,0.8892324
29376.211,9.3703181e-07,0.88332086
29466.071,4.3512167e-07,0.88074265
29524.95,8.7231938e-07,0.87676304
29682.59,4.3187796e-07,0.86914641
29718.452,4.4371147e-07,0.78816868
29763.854,4.7707707e-07,0.90212873
29794.624,2.8979917e-07,0.79260632
29954.666,1.6122502e-07,0.99867191
29961.324,1.5173643e-06,0.99829982
